origin_data_source_category_id,target_data_source_category_id,origin_data_source_category_size,target_data_source_category_size,size_change
882513,1007606861,10313016,0,0
882514,1007631681,11358516,0,0
882515,1007617391,10227744,0,0
882516,1007559271,10101060,0,0
882517,1007563401,10346268,0,0
882518,1007606871,10762632,0,0
882519,1007631691,10131252,0,0
882520,1007559281,1628124,0,0
882521,1007563411,9913584,0,0
882522,1007606881,9985392,0,0
882523,1007631701,10152672,0,0
882524,1007617401,9883800,0,0
882525,1007559291,10068216,0,0
882526,1007563421,10149408,0,0
882527,1007606891,9642264,0,0
882528,1007631711,10176132,0,0
882529,1007617411,10005588,0,0
882530,1007563431,9865032,0,0
882531,1007606901,11001924,0,0
882532,1007631721,9682860,0,0
882533,1007617421,10836276,0,0
882534,1007559301,10803024,0,0
882535,1007563441,9849936,0,0
882536,1007606911,9881352,0,0
882537,1007631731,9817704,0,0
882538,1007617431,9889716,0,0
882539,1007559311,10888092,0,0
882540,1007606921,9349524,0,0
882541,1007631741,9970908,0,0
882542,1007617441,9925620,0,0
882543,1007559321,8305044,0,0
882544,1007566261,10023540,0,0
882545,1007606931,11113716,0,0
882546,1007631751,10654104,0,0
882547,1007617451,10275276,0,0
882548,1007559331,10325256,0,0
882549,1007566271,9932964,0,0
882550,1007631761,10602696,0,0
882551,1007617461,9948672,0,0
882552,1007559341,10081680,0,0
882553,1007566281,10386252,0,0
882554,1007606941,10454184,0,0
882555,1007631771,2259708,0,0
882556,1007617471,3190968,0,0
882557,1007559351,10105140,0,0
882558,1007566291,9664092,0,0
882559,1007606951,9965604,0,0
882560,1007617481,9511704,0,0
882561,1007559361,10181844,0,0
882562,1007566301,9948264,0,0
882563,1007606961,10023132,0,0
882564,1007631781,9861972,0,0
882565,1007617491,11037012,0,0
882566,1007559371,10056384,0,0
882567,1007566311,10215708,0,0
882568,1007606971,10162872,0,0
882569,1007631791,10093920,0,0
882570,1007559381,10288332,0,0
882571,1007566321,10078008,0,0
882572,1007606981,10227132,0,0
882574,1007617501,1980024,0,0
882575,1007559391,10140024,0,0
882576,1007566331,9722232,0,0
882577,1007606991,10640844,0,0
882578,1007631801,9775680,0,0
882580,1007566341,9949488,0,0
882581,1007607001,10382988,0,0
882583,1007617521,10050468,0,0
882584,1007559401,10441332,0,0
882585,1007566351,10642476,0,0
882588,1007617531,9831780,0,0
882590,1007607021,10305876,0,0
882591,1007631831,10115340,0,0
882592,1007617541,10020276,0,0
882593,1007559421,10570260,0,0
882594,1007566361,10055364,0,0
882595,1007607031,10282212,0,0
882596,1007631841,10295064,0,0
882598,1007559431,9674700,0,0
882599,1007566371,10332192,0,0
882600,1007617561,10540068,0,0
882601,1007559441,9945204,0,0
882602,1007566381,10320360,0,0
882603,1007609441,9797304,0,0
882604,1007631851,10534560,0,0
882605,1007617571,10258344,0,0
882606,1007559451,10347084,0,0
882607,1007566391,9892164,0,0
882608,1007609451,10037208,0,0
882609,1007631861,9702240,0,0
882610,1007559461,10321176,0,0
882611,1007566401,10631052,0,0
882612,1007609461,10523952,0,0
882613,1007631871,10807308,0,0
882614,1007617581,9813828,0,0
882615,1007559471,10381356,0,0
882616,1007566411,10153896,0,0
882618,1007631881,9929700,0,0
882619,1007617591,10737336,0,0
882620,1007566421,10668180,0,0
882621,1007609481,9994164,0,0
882622,1007631891,9956016,0,0
882623,1007617601,9851568,0,0
882624,1007559481,10260180,0,0
882625,1007566431,10100040,0,0
882626,1007609491,9973968,0,0
882627,1007631901,9722436,0,0
882628,1007617611,9952548,0,0
882629,1007559491,10028436,0,0
882631,1007631911,10163688,0,0
882632,1007617621,10269360,0,0
882633,1007559501,9838512,0,0
882634,1007566441,10024764,0,0
882635,1007609511,9759360,0,0
882636,1007631921,9882780,0,0
882637,1007617631,9633900,0,0
882638,1007559511,10164708,0,0
882639,1007566451,10374420,0,0
882640,1007631931,10489476,0,0
882641,1007617641,10490700,0,0
882642,1007559521,9968664,0,0
882643,1007566461,9641448,0,0
882644,1007609521,10116768,0,0
882645,1007631941,9943572,0,0
882646,1007617651,9738348,0,0
882647,1007559531,10713672,0,0
882648,1007566471,10182456,0,0
882649,1007609531,9732024,0,0
882650,1007617661,10077192,0,0
882651,1007559541,10727544,0,0
882653,1007609541,10060668,0,0
882654,1007631951,10246920,0,0
882655,1007617671,10570464,0,0
882656,1007559551,11167980,0,0
882657,1007566491,9921336,0,0
882658,1007609551,9677148,0,0
882659,1007631961,10300776,0,0
882660,1007559561,10315464,0,0
882661,1007566501,9913992,0,0
882662,1007609561,9912156,0,0
882663,1007631971,10022112,0,0
882664,1007617681,9814032,0,0
882665,1007559571,10081272,0,0
882666,1007566511,10085352,0,0
882667,1007609571,10407468,0,0
882668,1007631981,10172256,0,0
882669,1007617691,10417668,0,0
882670,1007566521,10185312,0,0
882671,1007609581,8366652,0,0
882672,1007631991,10109628,0,0
882673,1007617701,9865440,0,0
882674,1007559581,10467036,0,0
882675,1007566531,9783432,0,0
882676,1007609591,9898488,0,0
882677,1007632001,9421944,0,0
882678,1007617711,9591876,0,0
882679,1007559591,9797508,0,0
882680,1007609601,9566172,0,0
882681,1007632011,9603504,0,0
882682,1007617721,10061076,0,0
882683,1007559601,10654308,0,0
882684,1007566541,10266300,0,0
882685,1007609611,9928068,0,0
882686,1007632021,10568628,0,0
882687,1007617731,10525380,0,0
882688,1007559611,7628988,0,0
882689,1007566551,10470912,0,0
882690,1007632031,10947864,0,0
882691,1007621891,9895836,0,0
882693,1007566561,10207752,0,0
882694,1007609621,9769356,0,0
882695,1007632041,9970296,0,0
882696,1007621901,10918488,0,0
882697,1007559631,10036800,0,0
882698,1007566571,10390740,0,0
882699,1007609631,10653900,0,0
882700,1007559641,9596568,0,0
882701,1007566581,9686940,0,0
882702,1007609641,9982332,0,0
882703,1007632051,10055364,0,0
882704,1007621911,10558020,0,0
882705,1007559651,10099428,0,0
882706,1007566591,10038228,0,0
882707,1007609651,9807096,0,0
882708,1007632061,9995592,0,0
882709,1007621921,9689184,0,0
882710,1007566601,9954180,0,0
882711,1007609661,9655524,0,0
882712,1007632071,9937248,0,0
882713,1007621931,9442140,0,0
882714,1007559661,10159608,0,0
882715,1007566611,10313016,0,0
882716,1007609671,9775272,0,0
882717,1007632081,10231416,0,0
882718,1007621941,9920112,0,0
882719,1007559671,10057608,0,0
882720,1007609681,10223256,0,0
882722,1007621951,9902364,0,0
882723,1007559681,10112892,0,0
882724,1007566621,10070052,0,0
882725,1007609691,9881556,0,0
882726,1007632101,10350756,0,0
882727,1007621961,10247532,0,0
882728,1007559691,10209996,0,0
882729,1007566631,9508440,0,0
882730,1007632111,5843376,0,0
882731,1007621971,10067196,0,0
882732,1007559701,10020072,0,0
882733,1007566641,10464588,0,0
882735,1007632121,9657156,0,0
882736,1007621981,11146764,0,0
882737,1007559711,10326888,0,0
882738,1007566651,9788940,0,0
882739,1007609711,9664092,0,0
882740,1007621991,10843416,0,0
882741,1007559721,10480908,0,0
882742,1007566661,9868908,0,0
882743,1007609721,10118400,0,0
882744,1007632131,9928272,0,0
882745,1007622001,9855240,0,0
882746,1007559731,10294044,0,0
882747,1007566671,9866052,0,0
882748,1007609731,10098816,0,0
882750,1007559741,9986208,0,0
882751,1007566681,9305052,0,0
882752,1007609741,9908280,0,0
882753,1007632151,10029456,0,0
882754,1007622011,10137576,0,0
882755,1007559751,9870540,0,0
882756,1007566691,10293432,0,0
882757,1007609751,9981516,0,0
882758,1007632161,9549444,0,0
882759,1007622021,10428276,0,0
882760,1007566701,10192656,0,0
882761,1007609761,9826272,0,0
882762,1007632171,9971520,0,0
882763,1007622031,10784460,0,0
882764,1007559761,9924804,0,0
882765,1007566711,10267728,0,0
882766,1007609771,10203468,0,0
882767,1007632181,9951732,0,0
882768,1007622041,10008240,0,0
882769,1007559771,9882372,0,0
882770,1007609781,9712848,0,0
882771,1007633381,9919908,0,0
882772,1007622051,9910524,0,0
882773,1007559781,9763848,0,0
882774,1007566721,9719376,0,0
882775,1007609791,10808532,0,0
882776,1007633391,9920112,0,0
882777,1007622061,9999060,0,0
882778,1007559791,9845652,0,0
882779,1007566731,10501512,0,0
882780,1007633401,10014156,0,0
882781,1007622071,11263248,0,0
882782,1007559801,9997632,0,0
882784,1007609801,10604940,0,0
882785,1007633411,9545364,0,0
882786,1007622081,9907056,0,0
882787,1007559811,9698568,0,0
882788,1007566751,10768140,0,0
882789,1007609811,10089636,0,0
882790,1007622091,10320972,0,0
882791,1007559821,10366056,0,0
882792,1007566761,10197144,0,0
882793,1007609821,10289148,0,0
882794,1007633421,10267320,0,0
882795,1007622101,10050876,0,0
882796,1007559831,10376868,0,0
882797,1007566771,9639816,0,0
882798,1007609831,9763440,0,0
882799,1007633431,9962544,0,0
882800,1007566781,9899916,0,0
882803,1007622111,10055568,0,0
882804,1007559841,10262220,0,0
882805,1007566791,10032720,0,0
882806,1007609841,10594740,0,0
882807,1007633451,10001100,0,0
882808,1007622121,9999672,0,0
882809,1007559851,10049652,0,0
882810,1007609851,10311996,0,0
882811,1007633461,9687144,0,0
882812,1007622131,10091064,0,0
882813,1007559861,9671436,0,0
882814,1007566801,10074744,0,0
882815,1007609861,9841572,0,0
882816,1007633471,9774864,0,0
882817,1007622141,10318932,0,0
882818,1007559871,10039452,0,0
882820,1007633481,10486416,0,0
882821,1007622151,9908484,0,0
882822,1007559881,9724884,0,0
882823,1007566821,10476216,0,0
882824,1007609871,9831372,0,0
882826,1007622161,11181240,0,0
882827,1007559891,11228160,0,0
882828,1007566831,9862176,0,0
882829,1007609881,9924600,0,0
882830,1007622171,10516812,0,0
882831,1007559901,9710604,0,0
882832,1007566841,10093920,0,0
882833,1007609891,10737336,0,0
882834,1007633501,9551484,0,0
882835,1007622181,10087800,0,0
882836,1007559911,9647772,0,0
882837,1007566851,9430716,0,0
882838,1007609901,9842592,0,0
882839,1007633511,10374012,0,0
882839,1007761371,10374012,0,0
882840,1007559921,9972540,0,0
882841,1007566861,9784656,0,0
882842,1007609911,9672252,0,0
882843,1007633521,9745896,0,0
882844,1007622191,10611060,0,0
882845,1007559931,9607380,0,0
882846,1007566871,9991920,0,0
882847,1007609921,10679808,0,0
882848,1007633531,10186536,0,0
882849,1007622201,10643700,0,0
882850,1007566881,10085964,0,0
882851,1007609931,10100448,0,0
882852,1007633541,10349124,0,0
882853,1007622211,10799556,0,0
882854,1007559941,10629828,0,0
882855,1007566891,9947856,0,0
882856,1007609941,9836064,0,0
882857,1007633551,10559040,0,0
882858,1007622221,9597792,0,0
882859,1007559951,11063532,0,0
882860,1007609951,10521096,0,0
882860,1007650871,10521096,0,0
882861,1007633561,10890948,0,0
882862,1007622231,10215096,0,0
882863,1007559961,10057608,0,0
882864,1007566901,7684476,0,0
882865,1007609961,10124520,0,0
882867,1007622241,9624516,0,0
882869,1007566911,10257936,0,0
882870,1007633581,9070248,0,0
882871,1007622251,10013340,0,0
882872,1007559981,9633084,0,0
882873,1007566921,10396248,0,0
882874,1007609971,1818456,0,0
882875,1007633591,9371148,0,0
882876,1007622261,9793224,0,0
882877,1007559991,10036596,0,0
882878,1007566931,11174100,0,0
882880,1007622271,10031496,0,0
882882,1007566941,10592088,0,0
882883,1007609991,9709992,0,0
882884,1007633601,10203468,0,0
882884,1007761461,10203468,0,0
887083,1007914201,2597736,0,0
888021,1007914211,921876,0,0
888022,1007914241,1056108,0,0
888023,1007914101,2675460,0,0
888024,1007914191,925344,0,0
888025,1007914161,1282548,0,0
889722,1007914221,928608,0,0
890630,1007914171,617916,0,0
904758,1007914111,1395360,0,0
904763,1007914231,1269696,0,0
904768,1007914181,1233588,0,0
905033,1007914051,2397000,0,0
905036,1007914001,2139348,0,0
905040,1007914061,1369248,0,0
905043,1007914011,2341512,0,0
905044,1007913951,1830492,0,0
905046,1007914141,1859460,0,0
905047,1007914071,3866412,0,0
905051,1007913961,3162816,0,0
905057,1007914021,1684224,0,0
905058,1007913971,3290112,0,0
906201,1007914151,988584,0,0
906202,1007914081,2375784,0,0
906203,1007914091,2591820,0,0
906204,1007914121,1879248,0,0
906205,1007914031,1569984,0,0
906211,1007914131,2696880,0,0
906212,1007914041,808248,0,0
906213,1007913981,596904,0,0
906228,1007913991,9588,0,0
912129,1008153221,1375572,0,0
912134,1008153171,1308660,0,0
912139,1008153191,1157700,0,0
912144,1008153251,1390668,0,0
912149,1008153241,1174836,0,0
912154,1008153211,1511232,0,0
912159,1008153151,1310292,0,0
912164,1008153231,1335588,0,0
912169,1008153181,1102620,0,0
912174,1008153201,1271736,0,0
912180,1008153161,1410048,0,0
912186,1008153261,1318860,0,0
912966,1008200121,805392,0,0
912967,1008200051,689112,0,0
912969,1008200011,739500,0,0
912970,1008200101,1412904,0,0
912971,1008200031,1423512,0,0
912972,1008199981,913308,0,0
912973,1008200131,2464524,0,0
912974,1008200061,2615688,0,0
912975,1008200091,795192,0,0
912976,1008200021,2294184,0,0
912977,1008200111,2292960,0,0
912988,1008200001,5263404,0,0
912989,1008199971,4166088,0,0
913208,1008234281,1698504,0,0
913213,1008234361,1370472,0,0
913218,1008234321,1419228,0,0
913228,1008234381,1183812,0,0
913233,1008234351,1122000,0,0
913238,1008234401,1553664,0,0
913243,1008234291,1412904,0,0
913253,1008234331,1496340,0,0
913258,1008234311,1074264,0,0
913263,1008234391,1312128,0,0
913273,1008234411,1462476,0,0
913278,1008234301,1763580,0,0
913283,1008234371,1432284,0,0
913288,1008234341,1197888,0,0
913293,1010218721,1322124,0,0
914396,1008436491,2325804,0,0
914397,1008436571,2470644,0,0
915200,1008436611,457980,0,0
915240,1008436541,2103036,0,0
915241,1008436461,2752368,0,0
915242,1008436621,2353140,0,0
915243,1008436501,2803572,0,0
915858,1008436631,393312,0,0
915859,1008436511,585480,0,0
915864,1008436471,875364,0,0
917072,1008436531,855168,0,0
917075,1008436481,2420256,0,0
917078,1008436591,2535108,0,0
918082,1008436551,597108,0,0
919376,1008523781,2434536,0,0
919377,1008523761,671364,0,0
919701,1008523671,1096704,0,0
919702,1008523631,1490832,0,0
919916,1013844261,305388,0,0
919917,1013844251,1855176,0,0
919970,1008523801,1127712,0,0
919973,1008523711,1036320,0,0
919974,1008523681,1372104,0,0
919975,1008523641,1266432,0,0
919976,1008523731,1066920,0,0
920436,1008559301,4119372,0,0
920437,1008559311,1232364,0,0
920905,1008523691,1046112,0,0
920907,1008523741,2411484,0,0
920908,1008523811,9085140,0,0
920909,1008523791,7662036,0,0
920910,1008523771,10127580,0,0
920911,1008523721,10735092,0,0
920912,1008523701,7352772,0,0
920913,1008523661,6173040,0,0
920914,1008523751,5491068,0,0
922664,1008555231,1578960,0,0
922669,1008555221,1497564,0,0
922674,1008555211,1337832,0,0
922832,1008555241,1637100,0,0
923269,1008998961,649944,0,0
923270,1008998841,1556928,0,0
923759,1008998971,153612,0,0
923761,1008998931,160956,0,0
923762,1009018821,4265028,0,0
923764,1008998901,125868,0,0
923765,1008998801,2484108,0,0
923770,1008999031,2528376,0,0
924780,1008717951,578544,0,0
925608,1008822351,1295604,0,0
925614,1008822411,1512660,0,0
925619,1008822391,732156,0,0
925624,1008822401,1250928,0,0
925629,1008822361,1473900,0,0
925634,1008822371,1328448,0,0
925639,1008822341,1419024,0,0
925644,1008822381,1534692,0,0
925710,1008826131,1119756,0,0
925715,1008826201,1370064,0,0
925720,1008826231,1293564,0,0
925725,1008826241,1176876,0,0
925730,1008826181,1527552,0,0
925735,1008826161,1548972,0,0
925740,1008826111,1304988,0,0
925746,1008826151,1309068,0,0
925751,1008826191,1406988,0,0
925756,1008826171,1340688,0,0
925761,1008826121,1334772,0,0
925766,1008826141,1277244,0,0
925771,1008826211,1190340,0,0
925776,1008826221,1194216,0,0
925781,1008826251,1432080,0,0
927957,1008998911,2628948,0,0
927958,1008998821,2679540,0,0
927960,1008998881,2689536,0,0
927962,1009018841,2518380,0,0
927963,1008999041,2266236,0,0
927964,1008998921,2751348,0,0
927965,1008998831,2479416,0,0
927966,1008999011,2605284,0,0
927969,1009018851,2391492,0,0
935770,1009203491,2441676,0,0
935911,1009203501,2356200,0,0
936172,1009285141,2239920,0,0
936795,1009285151,2459832,0,0
936796,1009285181,2414952,0,0
936797,1009285211,5027580,0,0
936800,1009285241,2071824,0,0
936806,1009285201,2463300,0,0
936809,1009285171,2197488,0,0
937691,1009284491,3169140,0,0
937692,1009284561,3169140,0,0
937693,1009284911,1539588,0,0
937694,1009284811,1539588,0,0
937696,1009284701,2706264,0,0
937697,1009284881,2706264,0,0
937699,1009284571,3873348,0,0
937700,1009284761,3734424,0,0
937701,1009284821,393312,0,0
937702,1009284641,393312,0,0
937703,1009284711,299268,0,0
937704,1009284891,1162188,0,0
937705,1009284501,2805000,0,0
937706,1009284581,2805000,0,0
937707,1009284771,0,0,0
937709,1009284651,3741360,0,0
937710,1009284721,445128,0,0
937711,1009284901,751944,0,0
937713,1009284591,0,0,0
937714,1009284781,3191784,0,0
937716,1009284661,2051220,0,0
937717,1009284731,1528980,0,0
937718,1009284611,592824,0,0
937719,1009284521,4759728,0,0
937721,1009284791,4759728,0,0
937722,1009284841,4759320,0,0
937723,1009284671,3536340,0,0
937726,1009284531,0,0,0
937729,1009284851,2882316,0,0
937730,1009284681,2110788,0,0
937731,1009284741,2490024,0,0
937732,1009284621,1249092,0,0
937733,1009284541,923916,0,0
937734,1009284601,1718088,0,0
937735,1009284801,2405160,0,0
937736,1009284861,2364564,0,0
937738,1009284751,2848248,0,0
937739,1009284631,1281528,0,0
937740,1009284551,1939428,0,0
938324,1009284871,2288472,0,0
938325,1009284691,1890264,0,0
938326,1009284481,2043468,0,0
943008,1009382871,1191972,0,0
943013,1009382831,1696464,0,0
943018,1009382841,1291524,0,0
943023,1009382851,1341708,0,0
943028,1009382861,1317432,0,0
946021,1013691791,11537220,0,0
946022,1013691781,10127580,0,0
946023,1013691801,11011920,0,0
946027,1013692591,10183680,0,0
946710,1009796591,2248896,0,0
946988,1009796701,2493288,0,0
947094,1013692641,8346660,0,0
947133,1013692881,0,0,0
947152,1013692901,0,0,0
947154,1013692131,4571640,0,0
947155,1013691711,11199192,0,0
947156,1013692601,10066584,0,0
947159,1013692051,4878864,0,0
947160,1013710281,10912980,0,0
947161,1013692631,4357644,0,0
947163,1013692011,10451940,0,0
947164,1013691741,11003352,0,0
947165,1013710261,3372120,0,0
947166,1013692571,10554756,0,0
947169,1013691991,10318116,0,0
947172,1013692621,10920936,0,0
947504,1009796651,2555508,0,0
947972,1009796671,2489412,0,0
948194,1013692841,11127588,0,0
948195,1013692891,10907064,0,0
948199,1013692061,11079036,0,0
948201,1013692121,10354020,0,0
948202,1013691691,11083524,0,0
948203,1013691731,10870140,0,0
948207,1013692611,10411548,0,0
948208,1013692661,10068012,0,0
948460,1013674711,144024,0,0
948464,1013692651,2301528,0,0
948584,1013710291,10632684,0,0
948585,1013710301,10032312,0,0
948586,1013710251,10331172,0,0
948589,1013692581,2296836,0,0
948591,1013692551,4003500,0,0
948592,1013692441,3185256,0,0
948593,1013692531,9332388,0,0
948924,1013692471,2829480,0,0
949174,1010969931,0,0,0
949179,1013692981,0,0,0
949182,1013692921,0,0,0
949193,1013692951,10922772,0,0
949194,1013692001,10963980,0,0
949196,1013692041,11300172,0,0
949198,1013692021,11085768,0,0
949200,1013692071,10289556,0,0
949201,1013692091,3943116,0,0
949203,1013691671,3056532,0,0
949204,1013691771,11004780,0,0
949205,1013691651,5069604,0,0
949206,1013710241,2913528,0,0
